DAUID,CISV Dimension 1 Scores,CISV Dimension 2 Scores,CISV Dimension 3 Scores,CISV Dimension 4 Scores,CISV Scores,CISV Quintiles,CISV Most Vulnerable Dimension
59153948,2.99731,0.6368,-0.58445,-0.15157,0.72452,5,Dimension 1
59153949,2.88521,-0.58996,-0.38121,0.2512,0.54131,5,Dimension 1
59153950,1.34869,0.07252,-0.00287,-2.21522,-0.19922,3,Dimension 1
59153952,-0.63103,-0.35651,-0.9118,-0.30641,-0.55144,1,Dimension 4
59153953,-0.41345,0.30286,-0.61918,-0.98471,-0.42862,2,Dimension 2
59153955,2.17157,-1.18901,-1.18101,2.72424,0.63145,5,Dimension 4
59153956,1.20787,-1.13589,-1.18205,2.32411,0.30351,4,Dimension 4
59153957,0.57472,-0.6569,-0.47805,-1.74534,-0.57639,1,Dimension 1
59153958,0.76113,-1.52208,-0.31636,1.81185,0.18364,4,Dimension 4
59153960,0.59217,-0.62927,-1.55389,1.00402,-0.14674,3,Dimension 4
59153961,0.21473,-1.31701,-0.86915,1.38325,-0.14704,3,Dimension 4
59153963,0.82469,-1.12304,-0.77064,-0.79285,-0.46546,1,Dimension 1
59153965,0.48179,3.41829,-1.61001,0.37588,0.66649,5,Dimension 2
59153966,-0.33963,-0.8967,-0.5245,0.05946,-0.42535,2,Dimension 4
59153967,-0.7967,-0.41924,-0.96065,0.16361,-0.50324,1,Dimension 4
59153968,1.08297,-0.73807,-0.35459,2.44015,0.60761,5,Dimension 4
59153969,0.4263,2.99905,-0.70822,1.52302,1.06004,5,Dimension 2
59153970,1.20621,-0.28056,-1.65051,1.58933,0.21612,4,Dimension 4
59153971,1.02774,-0.657,-1.76283,1.97065,0.14464,4,Dimension 4
59153972,0.08369,1.79863,-1.75209,0.82687,0.23927,4,Dimension 2
59153973,-0.12104,-0.42295,-0.67645,0.54192,-0.16963,3,Dimension 4
59153974,-0.20158,-0.78371,-0.66504,0.29852,-0.33795,2,Dimension 4
59153975,-0.41828,-1.74751,-0.44968,-0.3553,-0.74269,1,Dimension 4
59153976,0.07668,-0.69483,-0.53177,0.01972,-0.28255,2,Dimension 1
59153977,-0.17788,-0.54715,-0.87169,0.10967,-0.37176,2,Dimension 4
59153978,-0.12361,-1.49375,-0.78508,-0.43347,-0.70898,1,Dimension 1
59153979,-0.25852,-0.70193,-0.78914,-0.50696,-0.56414,1,Dimension 1
59153982,0.30067,-1.4965,-0.3414,0.64701,-0.22255,2,Dimension 4
59153983,-0.0677,-1.33587,-0.60029,0.07139,-0.48312,1,Dimension 4
59153985,0.01134,-0.02817,-0.5588,-1.00439,-0.395,2,Dimension 1
59153986,2.75361,0.65006,-1.61376,0.56727,0.5893,5,Dimension 1
59153987,2.23768,0.55049,-1.27906,-0.32389,0.29631,4,Dimension 1
59153988,0.93048,-0.11021,-1.79877,0.57407,-0.10111,3,Dimension 1
59153989,1.11532,-0.44642,-1.65641,0.72535,-0.06554,3,Dimension 1
59153990,0.70239,-0.49235,-1.36666,0.53736,-0.15482,3,Dimension 1
59153991,0.96344,-0.20841,-1.21752,0.49275,0.00757,3,Dimension 1
59153992,0.02671,3.50066,-1.51249,0.33371,0.58715,5,Dimension 2
59153993,0.09152,-1.16859,-0.81373,0.21006,-0.42019,2,Dimension 4
59153994,1.74432,-0.6564,-1.13301,1.49859,0.36337,4,Dimension 1
59153995,2.33713,0.01977,-1.39345,1.68426,0.66193,5,Dimension 1
59153996,1.68885,-0.74466,-1.29662,0.29688,-0.01389,3,Dimension 1
59153997,3.05903,0.27418,-1.38557,-0.73736,0.30257,4,Dimension 1
59153998,0.00717,-1.01129,-0.49365,-0.20717,-0.42624,2,Dimension 1
59153999,-0.36168,-1.07954,-0.88984,0.29761,-0.50836,1,Dimension 4
59154000,2.09466,-1.21406,-1.56113,1.8631,0.29564,4,Dimension 1
59154002,0.88161,-0.16579,-1.44159,1.18166,0.11397,4,Dimension 4
59154004,0.5467,1.09934,-1.75224,0.84956,0.18584,4,Dimension 2
59154007,0.22217,-0.5774,-0.42866,-0.75459,-0.38462,2,Dimension 1
59154010,0.52247,0.50135,-1.07722,-0.80561,-0.21475,2,Dimension 1
59154012,0.87158,-0.1171,-0.91667,-0.81055,-0.24319,2,Dimension 1
59154013,-0.21838,0.14384,1.02526,-1.02704,-0.01908,3,Dimension 3
59154014,2.10885,-0.82866,-1.06456,2.43077,0.6616,5,Dimension 4
59154015,-0.48212,0.31538,2.5684,0.20062,0.65057,5,Dimension 3
59154016,0.03319,-1.02852,-0.42788,1.38498,-0.00956,3,Dimension 4
59154017,0.43659,-0.44014,-1.13508,0.6087,-0.13248,3,Dimension 4
59154018,2.76197,-0.15662,-0.90295,1.16785,0.71757,5,Dimension 1
59154019,1.06163,-0.66503,-0.46294,0.29627,0.05748,4,Dimension 1
59154022,1.52498,-0.78342,-0.86549,-2.09501,-0.55473,1,Dimension 1
59154023,1.87914,-0.64372,-0.57603,-2.47782,-0.45461,1,Dimension 1
59154025,1.65698,-1.46031,-0.43507,0.50723,0.06721,4,Dimension 1
59154027,1.8253,-1.77543,-1.56404,1.97459,0.1151,4,Dimension 4
59154029,1.03384,-0.87878,-0.89525,-1.14136,-0.47039,1,Dimension 1
59154030,1.24119,0.62166,-0.34959,-1.79795,-0.07117,3,Dimension 1
59154031,2.25524,-1.54227,-1.18552,1.99789,0.38134,4,Dimension 1
59154032,2.10185,-1.04107,-0.9987,1.26845,0.33263,4,Dimension 1
59154034,3.30177,0.55085,-1.20577,1.88066,1.13188,5,Dimension 1
59154035,3.63647,-0.50802,-0.63217,1.68081,1.04427,5,Dimension 1
59154038,-0.23628,-0.17526,-0.33761,-0.02263,-0.19294,3,Dimension 4
59154039,-0.18845,-0.41821,-0.28578,-0.56917,-0.3654,2,Dimension 1
59154041,0.12952,0.75318,-1.0492,-0.75721,-0.23093,2,Dimension 2
59154044,0.53723,-0.6981,-0.41277,-0.72928,-0.32573,2,Dimension 1
59154045,0.47896,-0.19376,-0.12124,-1.20375,-0.25995,2,Dimension 1
59154046,0.74065,-0.14032,-0.0233,0.02679,0.15096,4,Dimension 1
59154048,1.20497,-0.2406,-0.61581,-0.60617,-0.0644,3,Dimension 1
59154049,0.92893,-0.52814,-0.75179,-0.63505,-0.24651,2,Dimension 1
59154050,1.16069,-0.24897,-0.86571,-1.36269,-0.32917,2,Dimension 1
59154052,0.00008,-0.61305,-0.78109,-0.1354,-0.38236,2,Dimension 1
59154053,-0.45574,3.86953,-1.04639,0.19037,0.63944,5,Dimension 2
59154054,1.46553,1.50362,-1.49803,1.23565,0.67669,5,Dimension 2
59154055,-1.00071,5.57442,-1.55781,-0.33237,0.67088,5,Dimension 2
59154058,0.80891,0.6572,-1.20648,0.98106,0.31017,4,Dimension 4
59154059,-0.38638,-0.34565,-1.19314,-1.05345,-0.74465,1,Dimension 2
59154060,0.51115,-1.14807,-0.62242,0.05087,-0.30212,2,Dimension 1
59154062,0.49565,-1.31668,-0.75131,0.59649,-0.24396,2,Dimension 4
59154063,-0.01282,-1.30886,-0.99422,-0.93354,-0.81236,1,Dimension 1
59154064,-0.28375,-0.81412,-0.87767,-0.28556,-0.56527,1,Dimension 1
59154065,1.96995,-1.11223,0.07201,-0.53747,0.09806,4,Dimension 1
59154066,0.62688,-1.50415,-0.90762,0.58803,-0.29921,2,Dimension 1
59154069,0.73397,-0.49824,-1.21312,0.85037,-0.03176,3,Dimension 4
59154070,0.00614,-0.76833,-0.90043,-0.55794,-0.55514,1,Dimension 1
59154071,1.09492,0.52245,-1.82206,1.83685,0.40804,5,Dimension 4
59154073,1.0524,-0.23703,0.33304,3.6587,1.20178,5,Dimension 4
59154075,1.37585,-1.35131,-0.39161,1.414,0.26173,4,Dimension 4
59154076,0.08913,-1.40878,-1.031,0.81896,-0.38292,2,Dimension 4
59154078,3.2318,0.84402,-1.63421,4.39316,1.70869,5,Dimension 4
59154079,3.10311,0.42439,-1.28993,1.53626,0.94346,5,Dimension 1
59154080,1.24501,0.16041,-1.3922,-2.76404,-0.6877,1,Dimension 1
59154081,3.51426,0.11105,0.58929,-1.6903,0.63107,5,Dimension 1
59154082,2.01249,0.28331,-0.82462,-0.12999,0.3353,4,Dimension 1
59154084,1.99296,-1.91797,1.63385,1.60296,0.82795,5,Dimension 1
59154085,3.15183,-1.82362,0.40369,2.03486,0.94169,5,Dimension 1
59154087,2.39137,-0.56925,-0.00241,1.12331,0.73576,5,Dimension 1
59154088,2.06463,-1.32959,-0.90673,1.83212,0.41511,5,Dimension 1
59154089,1.68101,-1.91909,0.06268,1.29609,0.28017,4,Dimension 1
59154090,2.39362,-0.75634,-1.01198,1.5874,0.55318,5,Dimension 1
59154091,1.83058,0.16826,-0.88536,0.12466,0.30954,4,Dimension 1
59154092,2.31295,-1.4706,-0.90307,1.82911,0.4421,5,Dimension 1
59154093,1.38742,1.32706,-1.26852,0.5975,0.51086,5,Dimension 1
59154095,2.36012,-0.57097,-1.03786,2.36319,0.77862,5,Dimension 4
59154096,1.57716,-0.71234,-0.9895,-0.00316,-0.03196,3,Dimension 1
59154097,1.81528,-0.9856,-0.76455,-0.06054,0.00115,3,Dimension 1
59154099,3.68991,0.71998,-1.67373,-0.13476,0.65035,5,Dimension 1
59154101,3.87432,-0.44789,-1.44089,2.39844,1.096,5,Dimension 1
59154102,3.1111,-0.92969,-0.54769,2.24801,0.97043,5,Dimension 1
59154103,3.01391,-0.67933,-1.35352,1.97249,0.73839,5,Dimension 1
59154104,1.27546,-1.9396,-2.0262,2.49319,-0.04929,3,Dimension 4
59154107,0.65104,-1.66418,-0.22137,0.30443,-0.23252,2,Dimension 1
59154110,-0.30139,-1.15156,-0.3224,0.16638,-0.40224,2,Dimension 4
59154111,0.11115,-0.73005,-0.43964,0.24388,-0.20366,3,Dimension 4
59154116,0.5497,-0.61658,-0.54777,-0.72733,-0.3355,2,Dimension 1
59154117,-0.7078,0.53616,3.10458,-0.77546,0.53937,5,Dimension 3
59154118,0.93572,-1.04251,-0.52421,-0.70571,-0.33418,2,Dimension 1
59154119,0.52537,-0.47072,-0.82432,-0.90282,-0.41812,2,Dimension 1
59154120,2.8879,2.16438,-0.29801,-1.19908,0.8888,5,Dimension 1
59154121,2.62347,0.22602,-0.26826,-0.55901,0.50556,5,Dimension 1
59154122,1.77703,0.11683,-0.11303,-0.15375,0.40677,5,Dimension 1
59154123,1.89677,0.69294,-0.13783,-0.92038,0.38288,4,Dimension 1
59154124,2.61575,1.34954,-0.65426,-0.69891,0.65303,5,Dimension 1
59154125,2.09704,-0.37193,-0.28816,-0.98184,0.11377,4,Dimension 1
59154126,1.74031,-0.37549,-0.10768,-0.4345,0.20566,4,Dimension 1
59154127,1.91979,0.30913,-0.35618,-1.43113,0.11041,4,Dimension 1
59154128,4.04615,2.20803,-0.62983,-0.61236,1.253,5,Dimension 1
59154129,0.93988,0.23394,-0.4454,-0.18336,0.13627,4,Dimension 1
59154130,1.66575,0.41474,0.00061,-0.40182,0.41982,5,Dimension 1
59154131,1.0811,0.02502,-0.19243,-0.25626,0.16436,4,Dimension 1
59154132,2.50307,0.49375,-0.05992,-1.61399,0.33073,4,Dimension 1
59154133,1.192,-0.25599,0.10978,-0.97046,0.01883,3,Dimension 1
59154134,1.71785,0.44396,-0.79304,2.78905,1.03945,5,Dimension 4
59154135,1.77579,-1.23731,-1.39612,1.42789,0.14256,4,Dimension 1
59154136,2.27072,-0.39568,-0.81786,0.48914,0.38658,4,Dimension 1
59154137,2.57342,-0.21088,-0.77421,0.18938,0.44443,5,Dimension 1
59154138,2.47176,-0.99448,-1.12881,1.14278,0.37281,4,Dimension 1
59154139,2.96491,-1.36622,-1.52543,2.17113,0.5611,5,Dimension 1
59154140,1.59652,0.46094,-1.79882,1.40746,0.41652,5,Dimension 1
59154141,1.79885,-0.18825,-1.84484,-0.33109,-0.14133,3,Dimension 1
59154142,2.30348,-0.01784,-1.71606,0.15651,0.18152,4,Dimension 1
59154143,2.43361,-1.42061,-1.52546,2.69643,0.54599,5,Dimension 4
59154144,2.38402,-1.67599,-1.67981,2.47072,0.37473,4,Dimension 4
59154145,2.09043,-1.14823,-1.71265,1.4204,0.16248,4,Dimension 1
59154146,3.25185,-0.18115,-1.35138,0.72815,0.61186,5,Dimension 1
59154147,2.05167,-0.79488,-0.03732,3.61501,1.20862,5,Dimension 4
59154148,1.41273,-1.33487,-1.46785,1.84967,0.11492,4,Dimension 4
59154149,1.81766,-0.76439,-1.73339,0.73457,0.01361,3,Dimension 1
59154150,1.82303,-1.19746,-0.83792,-1.11595,-0.33208,2,Dimension 1
59154152,1.85801,0.03467,-0.49198,-2.68239,-0.32042,2,Dimension 1
59154154,1.64938,0.55064,0.2337,-1.26395,0.29244,4,Dimension 1
59154156,1.38739,-0.54989,-1.16158,0.56408,0.06,4,Dimension 1
59154157,1.49331,0.06242,-0.28339,-1.10113,0.0428,3,Dimension 1
59154158,0.92956,-0.42294,-0.38817,-1.04056,-0.23053,2,Dimension 1
59154159,1.58408,-0.25505,0.8234,-0.03892,0.52838,5,Dimension 1
59154164,0.54416,-0.49586,-0.96211,1.4849,0.14278,4,Dimension 4
59154165,1.26868,-0.81633,-1.51892,0.71657,-0.0875,3,Dimension 1
59154166,0.72635,-0.69052,-1.49092,1.23899,-0.05402,3,Dimension 4
59154167,1.24662,0.12327,-1.5701,2.23292,0.50818,5,Dimension 4
59154168,0.33376,-0.72552,-0.9304,0.82598,-0.12405,3,Dimension 4
59154169,1.03175,-0.60647,-1.84224,0.66417,-0.1882,3,Dimension 1
59154172,0.9016,-0.91214,-1.44539,1.15133,-0.07615,3,Dimension 4
59154173,0.79485,-1.57805,-1.02232,1.00547,-0.20001,3,Dimension 4
59154174,1.28012,-1.07535,-1.62156,1.79129,0.09362,4,Dimension 4
59154177,3.13433,0.61415,0.47384,-2.67972,0.38565,4,Dimension 1
59154180,2.05804,0.49085,-0.08172,-1.67311,0.19851,4,Dimension 1
59154181,1.40073,1.60575,1.65963,4.80534,2.36786,5,Dimension 4
59154182,1.60622,-1.51313,-1.10276,2.23906,0.30735,4,Dimension 4
59154183,0.46805,0.87518,0.28613,3.10917,1.18463,5,Dimension 4
59154184,2.21935,-1.73663,-1.27232,1.96867,0.29477,4,Dimension 1
59154185,1.84948,-1.04562,-1.39564,1.39115,0.19984,4,Dimension 1
59154186,2.4516,-2.15783,-2.12666,3.08164,0.31219,4,Dimension 4
59154187,2.05385,-0.70752,-1.1812,1.63752,0.45066,5,Dimension 1
59154188,1.46455,-0.45875,-0.50249,-1.46439,-0.24027,2,Dimension 1
59154189,1.08299,-0.08145,-0.56179,-0.72666,-0.07173,3,Dimension 1
59154190,0.77238,-0.94471,-0.53759,0.45068,-0.06481,3,Dimension 1
59154191,1.07915,-0.04817,-0.2705,-0.73347,0.00675,3,Dimension 1
59154192,0.30561,-0.51192,-1.09685,-0.32859,-0.40794,2,Dimension 1
59154193,0.15895,-0.9626,-0.96359,0.63762,-0.2824,2,Dimension 4
59154194,1.54691,0.233,-0.0362,-1.13064,0.15327,4,Dimension 1
59154195,2.19967,0.42893,-0.19325,-2.4492,-0.00346,3,Dimension 1
59154196,2.52957,-0.40323,-0.20402,-2.34611,-0.10595,3,Dimension 1
59154201,1.52041,-0.56636,-0.74181,-2.09165,-0.46985,1,Dimension 1
59154202,0.56889,0.71712,-1.12968,-1.78712,-0.4077,2,Dimension 2
59154203,1.32755,-0.19502,-0.59873,-2.77728,-0.56087,1,Dimension 1
59154204,0.12414,-1.27843,-0.24483,-0.31067,-0.42744,2,Dimension 1
59154205,0.26413,-1.48735,0.02976,0.83662,-0.08921,3,Dimension 4
59154206,0.17465,-1.41,-0.59678,0.10215,-0.4325,2,Dimension 1
59154207,0.23621,-1.69784,-0.66795,-0.25095,-0.59513,1,Dimension 1
59154208,-0.19348,-1.61261,-0.30046,0.20155,-0.47625,1,Dimension 4
59154209,0.87782,-0.37966,-1.09701,1.10586,0.12675,4,Dimension 4
59154210,0.96096,-1.29662,-0.63579,0.16735,-0.20103,3,Dimension 1
59154211,0.74369,-0.34307,0.41246,0.0284,0.21037,4,Dimension 1
59154212,0.82797,-1.10147,-0.33288,0.54912,-0.01431,3,Dimension 1
59154213,0.22518,-1.70928,-0.29472,0.22428,-0.38863,2,Dimension 1
59154214,0.17159,-1.19811,-0.82614,-0.00912,-0.46545,1,Dimension 1
59154216,0.31233,-1.12979,-0.66093,-0.27085,-0.43731,2,Dimension 1
59154217,0.24952,-1.45978,-0.90811,0.76144,-0.33923,2,Dimension 4
59154218,0.73236,-1.03377,-0.72579,0.82995,-0.04931,3,Dimension 4
59154220,0.31653,-1.43391,-0.45302,0.40078,-0.29241,2,Dimension 4
59154221,0.60575,-1.04413,-0.25754,0.32591,-0.0925,3,Dimension 1
59154222,0.02442,0.25689,-0.23447,-0.13015,-0.02083,3,Dimension 2
59154223,0.04975,-1.45625,-0.62094,-0.43496,-0.6156,1,Dimension 1
59154224,0.02962,-0.76798,-0.64477,-0.90902,-0.57304,1,Dimension 1
59154225,0.4967,-0.95054,0.14311,-0.72269,-0.25836,2,Dimension 1
59154226,0.19624,-1.01879,-0.40339,-0.75881,-0.49619,1,Dimension 1
59154227,0.30529,-1.14447,-0.28394,-0.46168,-0.3962,2,Dimension 1
59154228,0.15475,-1.0786,-0.66145,-0.59687,-0.54554,1,Dimension 1
59154229,0.41006,-0.64328,-0.28974,0.15691,-0.09151,3,Dimension 1
59154230,0.60911,-1.3135,-0.76977,1.27212,-0.05051,3,Dimension 4
59154231,0.33346,-1.43161,-0.41277,0.36656,-0.28609,2,Dimension 4
59154237,1.31737,-0.4482,-0.6204,-1.62899,-0.34506,2,Dimension 1
59154238,1.03469,0.43346,-0.21727,-1.4704,-0.05488,3,Dimension 1
59154239,0.51808,-0.16218,0.08798,-0.82085,-0.09424,3,Dimension 1
59154240,0.38562,0.18621,-0.38254,-1.40783,-0.30463,2,Dimension 1
59154241,-0.1357,-1.04002,-0.87072,-0.038,-0.52111,1,Dimension 4
59154242,-0.10265,-1.31082,-0.55022,-1.16671,-0.7826,1,Dimension 1
59154243,-0.10019,-1.14679,-0.77225,-1.14118,-0.7901,1,Dimension 1
59154244,-0.21022,0.36799,-0.72688,-0.89071,-0.36496,2,Dimension 2
59154245,1.40577,-1.01218,-0.71225,0.48261,0.04099,3,Dimension 1
59154246,1.48003,-0.5577,-0.40363,-0.81548,-0.0742,3,Dimension 1
59154247,1.64551,-0.66258,-0.86232,-2.29675,-0.54404,1,Dimension 1
59154248,1.0905,-0.94765,-0.71653,0.03487,-0.1347,3,Dimension 1
59154249,0.4176,-1.08806,-0.98602,0.30289,-0.3384,2,Dimension 1
59154250,0.98505,-1.38947,-0.85697,0.80535,-0.11401,3,Dimension 1
59154251,0.54516,-1.28297,-0.89717,0.58143,-0.26339,2,Dimension 4
59154252,0.58262,-0.65074,-0.80879,0.12387,-0.18826,3,Dimension 1
59154253,0.90491,-0.60507,-0.27217,0.29289,0.08014,4,Dimension 1
59154254,0.20361,-0.12194,-1.11799,0.76844,-0.06697,3,Dimension 4
59154255,2.0536,-1.21557,0.09471,-0.19786,0.18372,4,Dimension 1
59154256,1.42415,-1.74982,-0.45764,0.09926,-0.17101,3,Dimension 1
59154257,1.13776,-1.08582,-0.17133,-0.93655,-0.26399,2,Dimension 1
59154258,1.81429,-0.76598,0.02495,-1.18793,-0.02866,3,Dimension 1
59154259,1.50671,-1.38034,-0.28599,-0.40354,-0.14079,3,Dimension 1
59154260,2.71332,-0.34125,0.09257,-1.60555,0.21477,4,Dimension 1
59154261,1.22471,-1.1355,-0.43019,-0.18998,-0.13274,3,Dimension 1
59154262,1.63517,-1.04693,-0.27676,-0.1215,0.04749,3,Dimension 1
59154263,1.78783,0.53111,0.33343,-1.04347,0.40222,4,Dimension 1
59154264,1.93192,-1.05629,-0.11426,-1.30357,-0.13555,3,Dimension 1
59154265,1.5265,-1.13471,-0.30796,-0.64067,-0.13921,3,Dimension 1
59154266,1.75011,-1.31483,0.03901,-0.42958,0.01118,3,Dimension 1
59154267,1.90025,-0.87629,-0.08359,-0.17799,0.1906,4,Dimension 1
59154268,0.66777,-1.64414,-0.54066,-0.29054,-0.45189,1,Dimension 1
59154269,0.19595,-0.8125,-0.46796,-0.36855,-0.36327,2,Dimension 1
59154270,2.92964,-1.45778,-1.43241,2.14816,0.5469,5,Dimension 1
59154271,2.74009,-1.44614,-0.80151,2.20706,0.67488,5,Dimension 1
59154272,0.37573,-0.67458,-0.25147,0.05437,-0.12399,3,Dimension 1
59154273,-0.01765,2.75833,-0.82818,0.07027,0.49569,5,Dimension 2
59154275,0.14627,2.36365,-0.90524,0.12757,0.43306,5,Dimension 2
59154279,0.38884,0.15247,-0.89169,0.37771,0.00683,3,Dimension 1
59154280,0.66492,-0.07684,-0.8991,-0.54598,-0.21425,2,Dimension 1
59154281,0.38711,-0.06188,-0.31279,-0.53959,-0.13179,3,Dimension 1
59154282,0.4745,-0.26487,-0.17223,0.07787,0.02882,3,Dimension 1
59154285,2.10594,-0.05428,0.16532,-1.44677,0.19256,4,Dimension 1
59154286,0.70706,-0.29271,-0.03128,-0.58927,-0.05155,3,Dimension 1
59154287,2.18305,-0.98667,0.14822,-0.56843,0.19404,4,Dimension 1
59154288,2.47912,-0.26315,0.15984,-1.50607,0.21744,4,Dimension 1
59154289,3.11448,-0.26152,0.04639,-1.23724,0.41553,5,Dimension 1
59154290,2.49127,-0.1215,0.16168,-2.38317,0.03707,3,Dimension 1
59154291,2.22513,-0.57477,-0.40273,-1.45392,-0.05157,3,Dimension 1
59154292,2.26695,-0.78273,0.40829,-0.81829,0.26856,4,Dimension 1
59154293,2.71451,-0.36947,0.37377,-0.88862,0.45755,5,Dimension 1
59154295,0.82202,-0.9249,-0.06276,-1.15801,-0.33091,2,Dimension 1
59154296,1.86854,-0.48966,-0.27365,-1.59218,-0.12174,3,Dimension 1
59154298,2.01675,-0.53418,0.5271,-1.18672,0.20574,4,Dimension 1
59154299,1.86764,-0.29426,-0.21252,-0.81662,0.13606,4,Dimension 1
59154300,2.40903,-1.02333,0.24066,-0.5096,0.27919,4,Dimension 1
59154301,2.5971,-0.37269,0.15853,-0.91152,0.36785,4,Dimension 1
59154302,1.7909,-0.16049,0.49262,-2.96977,-0.21168,2,Dimension 1
59154304,1.78814,-0.01732,-0.15111,0.51437,0.53352,5,Dimension 1
59154305,2.76047,0.61082,0.18083,-0.98322,0.64222,5,Dimension 1
59154307,2.96093,-0.06256,0.67423,-1.29502,0.56939,5,Dimension 1
59154312,2.53824,-0.03325,0.63864,-1.41005,0.43339,5,Dimension 1
59154313,1.89751,-0.45346,-0.11201,-0.27653,0.26388,4,Dimension 1
59154314,0.02854,-0.27126,-0.46085,-1.43109,-0.53366,1,Dimension 1
59154315,-0.16738,-1.2902,-0.8578,-2.20759,-1.13074,1,Dimension 1
59154316,0.11439,-1.2917,-0.56194,-0.62234,-0.5904,1,Dimension 1
59154317,0.74459,-1.13539,-0.68072,-0.99405,-0.51639,1,Dimension 1
59154319,0.1848,0.12761,-0.70341,-0.36097,-0.18799,3,Dimension 1
59154321,-0.15529,-0.27087,-0.74385,-0.67845,-0.46212,1,Dimension 1
59154323,0.56103,-1.78105,-0.3116,-0.07806,-0.40242,2,Dimension 1
59154325,0.30888,-0.34286,-0.46943,-1.12518,-0.40715,2,Dimension 1
59154326,-0.03689,-0.14812,-0.3245,-1.13026,-0.40994,2,Dimension 1
59154327,0.57943,-0.2787,-0.85116,-2.64402,-0.79861,1,Dimension 1
59154328,0.27012,-1.08401,-0.03298,-0.67022,-0.37928,2,Dimension 1
59154329,0.14566,-0.66906,-0.27814,-1.24881,-0.51259,1,Dimension 1
59154330,0.47116,-0.97023,-0.79956,-0.04118,-0.33495,2,Dimension 1
59154331,0.22424,-1.78241,-0.64096,-1.51539,-0.92863,1,Dimension 1
59154332,0.05699,-1.51823,-1.04003,-1.75201,-1.06332,1,Dimension 1
59154333,0.64204,-0.87111,-0.75202,-1.696,-0.66927,1,Dimension 1
59154334,-0.03447,-1.28524,-0.62299,-0.4499,-0.59815,1,Dimension 1
59154335,0.15332,-1.39168,-0.59117,-0.27995,-0.52737,1,Dimension 1
59154336,2.29828,-0.73992,0.58766,-0.96604,0.29499,4,Dimension 1
59154337,3.36599,-1.09146,0.67323,-1.52436,0.35585,4,Dimension 1
59154338,2.51892,-1.48588,0.23597,-0.21196,0.26426,4,Dimension 1
59154339,2.21912,-0.66519,0.14253,-0.726,0.24262,4,Dimension 1
59154340,1.00872,-0.89652,-0.63367,0.14348,-0.0945,3,Dimension 1
59154341,0.32203,0.7715,-0.70171,-0.69567,-0.07596,3,Dimension 2
59154342,0.58283,-0.22972,-0.34805,-0.38212,-0.09426,3,Dimension 1
59154343,0.97489,-1.03467,-0.20128,-0.69984,-0.24022,2,Dimension 1
59154344,1.4167,-0.40564,-0.35664,-1.70233,-0.26198,2,Dimension 1
59154345,1.13307,-1.08965,-0.13644,0.0289,-0.01603,3,Dimension 1
59154346,1.77114,-0.4903,0.08626,-1.62358,-0.06412,3,Dimension 1
59154347,2.41354,-1.46231,-0.01939,1.25326,0.54627,5,Dimension 1
59154348,2.29875,-1.68387,-0.77541,2.2472,0.52167,5,Dimension 1
59154349,3.42734,-1.31782,-1.14389,3.14616,1.02795,5,Dimension 1
59154350,1.15236,-0.46681,-0.35614,-0.02651,0.07572,4,Dimension 1
59154351,1.35989,1.81659,-0.80014,-1.2045,0.29296,4,Dimension 2
59154352,1.83771,-0.20548,-0.3749,-0.24511,0.25306,4,Dimension 1
59154353,2.07153,-0.63174,-0.39412,-0.32777,0.17948,4,Dimension 1
59154354,0.53436,-0.90688,-0.53251,-0.75514,-0.41504,2,Dimension 1
59154355,-0.3598,-0.12391,-0.2014,-0.67411,-0.3398,2,Dimension 2
59154357,0.89289,-1.01751,-0.08931,-0.46789,-0.17046,3,Dimension 1
59154359,0.95896,-0.71016,-0.61933,-0.69274,-0.26582,2,Dimension 1
59154361,1.12939,-0.6449,-0.85243,-0.32028,-0.17205,3,Dimension 1
59154362,0.01706,-0.35905,-0.90002,-0.61611,-0.46453,1,Dimension 1
59154363,0.75572,-0.71072,-0.52386,-0.52416,-0.25075,2,Dimension 1
59154364,-0.61588,-0.41359,-0.354,-0.03444,-0.35448,2,Dimension 4
59154366,1.67839,-0.22562,-1.31368,1.49018,0.40732,5,Dimension 1
59154367,1.39145,-0.02549,-0.39407,-1.50541,-0.13338,3,Dimension 1
59154368,1.98368,-1.23807,-1.15118,1.6495,0.31098,4,Dimension 1
59154370,0.5277,-1.49178,-0.87305,-1.13382,-0.74274,1,Dimension 1
59154372,1.22044,-1.3103,-0.27105,0.971,0.15252,4,Dimension 1
59154373,0.93545,-0.78854,-0.52036,-0.43017,-0.20091,3,Dimension 1
59154374,0.53873,-0.97748,-0.5112,-0.34169,-0.32291,2,Dimension 1
59154375,0.37394,-0.18995,-0.66744,0.12719,-0.08906,3,Dimension 1
59154376,1.3265,-0.41021,-0.71334,-1.89537,-0.4231,2,Dimension 1
59154378,1.08505,-1.62091,-1.05528,1.24869,-0.08562,3,Dimension 4
59154380,0.22261,-0.85736,-0.81988,-0.6026,-0.51431,1,Dimension 1
59154381,1.06013,-1.14947,-0.67086,-0.27547,-0.25892,2,Dimension 1
59154382,2.21624,-0.80641,-0.73186,-0.28224,0.09893,4,Dimension 1
59154384,1.40132,-0.89935,-0.74717,-1.47018,-0.42884,2,Dimension 1
59154385,1.8152,-1.16678,-1.06034,-0.38576,-0.19942,3,Dimension 1
59154386,0.33316,-0.42945,-0.62949,-0.80544,-0.3828,2,Dimension 1
59154387,0.36381,-0.54935,-0.21465,0.23267,-0.04188,3,Dimension 1
